key,ttr,gulpease,flesch_vacca,lexical_density
prompt__full__llama3.2-1b,100.0,37.0,10.5,70.0
prompt__full__llama3.2-1b,52.800000000000004,57.760000000000005,48.80210526315788,58.8
prompt__full__llama3.2-1b,65.48672566371681,56.52212389380531,45.19358407079645,62.83185840707964
prompt__full__llama3.2-1b,82.41758241758241,43.065934065934066,24.678571428571416,57.14285714285714
prompt__full__llama3.2-1b,86.95652173913044,59.434782608695656,41.891304347826065,60.86956521739131
prompt__full__llama3.2-1b,52.29885057471264,52.04597701149425,46.27241379310343,50.57471264367817
prompt__full__llama3.2-1b,90.2439024390244,67.04878048780488,54.65243902439022,58.536585365853654
prompt__full__llama3.2-1b,57.04697986577181,51.11409395973154,38.839715752072635,56.375838926174495
prompt__full__llama3.2-1b,53.61216730038023,55.42585551330799,34.14051157967505,56.27376425855514
prompt__full__llama3.2-1b,59.907834101382484,63.10138248847926,54.99369391219987,50.23041474654379
prompt__full__llama3.2-1b,34.883720930232556,59.0,61.38662790697674,41.86046511627907
prompt__full__llama3.2-1b,48.72727272727273,63.50909090909091,42.644514106583074,58.54545454545455
prompt__full__llama3.2-1b,47.601476014760145,66.23247232472325,45.140098400984016,57.564575645756456
prompt__full__llama3.2-1b,89.1891891891892,69.8108108108108,75.96396396396396,48.64864864864865
prompt__full__llama3.2-1b,76.47058823529412,42.92156862745098,26.921568627450966,57.84313725490197
prompt__full__llama3.2-1b,66.27218934911244,51.662721893491124,41.407692307692294,57.98816568047337
prompt__full__llama3.2-1b,77.77777777777779,32.888888888888886,-12.907407407407419,61.111111111111114
prompt__full__llama3.2-1b,60.952380952380956,62.285714285714285,50.399749373433565,48.57142857142857
prompt__full__llama3.2-1b,48.301886792452834,42.924528301886795,23.254716981132077,53.58490566037736
prompt__full__llama3.2-1b,85.71428571428571,61.5,50.845238095238074,65.47619047619048
prompt__full__llama3.2-1b,88.88888888888889,60.111111111111114,50.30555555555554,64.44444444444444
