key,ttr,gulpease,flesch_vacca,lexical_density
hybrid__falcon3-1b__nomic,100.0,51.58064516129032,37.435483870967744,61.29032258064516
hybrid__falcon3-1b__nomic,46.24505928853755,54.39525691699605,40.22946266424529,55.533596837944664
hybrid__falcon3-1b__nomic,66.66666666666666,47.90710382513661,37.496584699453564,57.377049180327866
hybrid__falcon3-1b__nomic,84.84848484848484,58.09090909090909,39.39393939393938,63.63636363636363
hybrid__falcon3-1b__nomic,89.47368421052632,47.421052631578945,43.31578947368419,57.89473684210527
hybrid__falcon3-1b__nomic,57.98816568047337,42.66863905325444,29.756410256410238,53.25443786982249
hybrid__falcon3-1b__nomic,95.1219512195122,51.19512195121951,41.23170731707316,58.536585365853654
hybrid__falcon3-1b__nomic,69.33333333333334,47.53333333333333,33.77142857142856,56.666666666666664
hybrid__falcon3-1b__nomic,76.10619469026548,39.97345132743363,10.833628318584054,61.06194690265486
hybrid__falcon3-1b__nomic,51.95195195195195,50.711711711711715,37.29294294294295,53.153153153153156
hybrid__falcon3-1b__nomic,10.650887573964498,51.337278106508876,42.05668016194334,53.25443786982249
hybrid__falcon3-1b__nomic,54.59317585301837,56.112860892388454,45.68153980752405,54.59317585301837
hybrid__falcon3-1b__nomic,82.8125,51.96875,38.671875,60.9375
hybrid__falcon3-1b__nomic,50.50301810865191,50.30784708249497,41.602897384305834,55.73440643863179
hybrid__falcon3-1b__nomic,67.9245283018868,45.918238993710695,32.33018867924528,55.9748427672956
hybrid__falcon3-1b__nomic,87.8048780487805,56.4390243902439,48.85772357723575,59.756097560975604
hybrid__falcon3-1b__nomic,44.64944649446495,40.549815498154985,21.184091840918402,56.82656826568265
hybrid__falcon3-1b__nomic,70.07874015748031,39.0,12.005905511811022,58.26771653543307
hybrid__falcon3-1b__nomic,41.84914841849148,49.413625304136254,37.074872815748705,58.15085158150851
hybrid__falcon3-1b__nomic,90.19607843137256,43.705882352941174,32.65686274509804,64.70588235294117
hybrid__falcon3-1b__nomic,71.33333333333334,46.0,32.471428571428575,57.333333333333336
